;;;;;;;
Ocorrências de alagamento - 2007 a 2016 - SP;;;;;;;
;;;;;;;
DATA;LOCAL;REFERENCIA;SENTIDO;INICIO;FIM;SITUAÇÃO;SUB
20/03/15;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;ÚNICA;30/12/1899 15:41:00;30/12/1899 16:16:00;Intransitável;MO
15/02/16;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;AMBOS;30/12/1899 15:55:00;30/12/1899 16:34:00;Intransitável;MO
27/02/11;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;C/B;30/12/1899 15:11:00;30/12/1899 15:47:00;TRANSITÁVEL;MO
14/12/12;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;C/B;30/12/1899 20:15:00;30/12/1899 20:40:00;TRANSITÁVEL;MO
21/12/12;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;AMBOS;30/12/1899 15:27:00;;TRANSITÁVEL;MO
24/12/12;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;C/B;30/12/1899 19:49:00;30/12/1899 00:24:00;TRANSITÁVEL;MO
08/01/13;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;AMBOS;30/12/1899 19:25:00;30/12/1899 20:36:00;INTRANSITÁVEL;MO
23/01/11;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;AMBOS;30/12/1899 20:49:00;30/12/1899 03:11:00;TRANSITÁVEL;MO
16/02/11;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;AMBOS;30/12/1899 16:16:00;30/12/1899 17:16:00;INTRANSITÁVEL;MO
15/02/11;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;AMBOS;30/12/1899 16:33:00;30/12/1899 16:46:00;INTRANSITÁVEL;MO
18/02/13;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;AMBOS;30/12/1899 16:43:00;30/12/1899 18:38:00;INTRANSITÁVEL;MO
26/02/13;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;AMBOS;30/12/1899 19:48:00;30/12/1899 20:06:00;INTRANSITÁVEL;MO
20/02/11;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;AMBOS;30/12/1899 17:18:00;30/12/1899 18:21:00;TRANSITÁVEL;MO
08/11/12;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;C/B;30/12/1899 17:20:00;30/12/1899 17:52:00;INTRANSITÁVEL;MO
13/12/10;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;AMBOS;30/12/1899 17:42:00;30/12/1899 18:54:00;TRANSITÁVEL;MO
24/01/14;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;AMBOS;30/12/1899 17:02:00;30/12/1899 18:41:00;INTRANSITÁVEL;MO
25/03/10;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;AMBOS;30/12/1899 14:47:00;30/12/1899 15:22:00;TRANSITÁVEL;MO
21/01/10;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;AMBOS;30/12/1899 04:45:00;30/12/1899 08:41:00;TRANSITÁVEL;MO
24/01/14;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;AMBOS;30/12/1899 17:12:00;30/12/1899 18:26:00;INTRANSITÁVEL;MO
02/02/10;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;AMBOS;30/12/1899 17:13:00;30/12/1899 20:00:00;TRANSITÁVEL;MO
11/01/10;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;AMBOS;30/12/1899 19:31:00;30/12/1899 21:01:00;TRANSITÁVEL;MO
10/12/08;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;C/B;30/12/1899 19:24:00;30/12/1899 20:15:00;TRANSITÁVEL;MO
22/12/08;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;AMBOS;30/12/1899 16:05:00;30/12/1899 19:30:00;INTRANSITÁVEL;MO
01/02/10;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;AMBOS;30/12/1899 19:22:00;30/12/1899 19:50:00;TRANSITÁVEL;MO
25/12/14;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;AMBOS;30/12/1899 16:44:00;30/12/1899 16:21:00;Intransitável;MO
17/03/09;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;C/B;30/12/1899 17:08:00;30/12/1899 19:11:00;TRANSITÁVEL;MO
25/02/09;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;AMBOS;30/12/1899 17:24:00;30/12/1899 18:30:00;TRANSITÁVEL;MO
12/01/15;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;AMBOS;30/12/1899 17:41:00;30/12/1899 18:20:00;Intransitável;MO
05/01/10;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;AMBOS;30/12/1899 21:36:00;30/12/1899 22:02:00;TRANSITÁVEL;MO
18/03/09;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;AMBOS;30/12/1899 20:36:00;30/12/1899 20:54:00;TRANSITÁVEL;MO
25/11/14;RANGEL PESTANA, AV.;HIPÓDROMO, R. DO;AMBOS;30/12/1899 18:54:00;30/12/1899 19:30:00;Intransitável;MO
15/02/11;RANGEL PESTANA, AV.;JOAQUIM NABUCO, R.;C/B;30/12/1899 16:06:00;30/12/1899 17:42:00;TRANSITÁVEL;MO
29/04/08;RANGEL PESTANA, AV.;JOAQUIM NABUCO, R.;C/B;30/12/1899 18:31:00;30/12/1899 19:36:00;TRANSITÁVEL;MO
07/11/14;RANGEL PESTANA, AV.;JOSE DE ALENCAR, R.;AMBOS;30/12/1899 17:50:00;30/12/1899 18:23:00;INTRANSITÁVEL;MO
25/01/11;RANGEL PESTANA, AV.;MARIA MARCOLINA, R.;AMBOS;30/12/1899 16:24:00;30/12/1899 16:48:00;TRANSITÁVEL;MO
10/03/16;RANGEL PESTANA, AV.;RICARDO GONÇALVES, R. DR.;C/B;30/12/1899 22:30:00;30/12/1899 22:45:00;transitável;SE
24/02/11;RANGEL PESTANA, AV.;RICARDO GONÇALVES, R. DR.;AMBOS;30/12/1899 14:56:00;30/12/1899 15:48:00;TRANSITÁVEL;MO
26/10/09;RAPOSO TAVARES, ROD.;ALTURA DO N. 14597;CAPITAL/INTER.;30/12/1899 20:07:00;30/12/1899 04:44:00;TRANSITÁVEL;BT
14/01/11;RAPOSO TAVARES, RV.;EMANUEL BARDARE, R.;ÚNICO;30/12/1899 17:23:00;30/12/1899 17:23:00;TRANSITÁVEL;BT
16/03/07;REBOUÇAS, AV.;ALTURA DO N. 3074;B/C;30/12/1899 16:06:00;30/12/1899 20:24:00;INTRANSITÁVEL;PI
29/12/14;REBOUÇAS, AV.;ALTURA DO N. 3726;C/B;30/12/1899 01:37:00;30/12/1899 02:31:00;TRANSITÁVEL;PI
25/10/07;REBOUÇAS, AV.;ANTONIO ROSA, R. CAP.;B/C;30/12/1899 08:40:00;30/12/1899 13:30:00;TRANSITÁVEL;PI
24/10/07;REBOUÇAS, AV.;ANTONIO ROSA, R. CAP.;B/C;30/12/1899 18:55:00;30/12/1899 22:27:00;TRANSITÁVEL;PI
04/01/07;REBOUÇAS, AV.;ANTONIO ROSA, R. CAP.;B/C;30/12/1899 14:06:00;30/12/1899 16:51:00;TRANSITÁVEL;PI
17/10/12;REBOUÇAS, AV.;ANTONIO ROSA, R. CAP.;B/C;30/12/1899 05:59:00;30/12/1899 06:16:00;TRANSITÁVEL;PI
21/12/08;REBOUÇAS, AV.;ANTONIO ROSA, R. CAP.;C/B;30/12/1899 16:58:00;30/12/1899 19:21:00;TRANSITÁVEL;PI
17/01/14;REBOUÇAS, AV.;ANTONIO ROSA, R. CAP.;B/C;30/12/1899 15:38:00;30/12/1899 17:56:00;TRANSITÁVEL;PI
26/12/10;REBOUÇAS, AV.;ANTONIO ROSA, R. CAP.;B/C;30/12/1899 16:26:00;30/12/1899 19:10:00;TRANSITÁVEL;PI
04/10/13;REBOUÇAS, AV.;ANTONIO ROSA, R. CAP.;B/C;30/12/1899 00:55:00;30/12/1899 03:01:00;TRANSITÁVEL;PI
02/05/08;REBOUÇAS, AV.;ANTÔNIO ROSA, R. CAP.;B/C;30/12/1899 10:08:00;30/12/1899 13:36:00;TRANSITÁVEL;PI
07/02/12;REBOUÇAS, AV.;BRASIL, AV.;C/B;30/12/1899 17:17:00;30/12/1899 18:35:00;TRANSITÁVEL;PI
12/04/12;REBOUÇAS, AV.;BRASIL, AV.;AMBOS;30/12/1899 16:10:00;30/12/1899 17:36:00;TRANSITÁVEL;PI
02/02/10;REBOUÇAS, AV.;BRASIL, AV.;AMBOS;30/12/1899 17:21:00;30/12/1899 18:40:00;TRANSITÁVEL;PI
22/11/08;REBOUÇAS, AV.;BRASIL, AV.;B/C;30/12/1899 15:30:00;30/12/1899 16:36:00;TRANSITÁVEL;BT
16/03/07;REBOUÇAS, AV.;FARIA LIMA, AV. BRIG.;C/B;30/12/1899 16:21:00;30/12/1899 17:37:00;TRANSITÁVEL;PI
21/02/16;REBOUÇAS, AV.;HENRIQUE SCHAUMANN, R.;C/B;30/12/1899 19:50:00;30/12/1899 21:48:00;Transitável;PI
04/01/07;REBOUÇAS, AV.;HENRIQUE SCHAUMANN, R.;C/B;30/12/1899 12:16:00;30/12/1899 16:51:00;TRANSITÁVEL;PI
23/01/11;REBOUÇAS, AV.;HENRIQUE SCHAUMANN, R.;AMBOS;30/12/1899 20:57:00;30/12/1899 22:02:00;TRANSITÁVEL;PI
16/02/11;REBOUÇAS, AV.;HENRIQUE SCHAUMANN, R.;AMBOS;30/12/1899 17:24:00;30/12/1899 19:44:00;TRANSITÁVEL;PI
19/01/12;REBOUÇAS, AV.;HENRIQUE SCHAUMANN, R.;C/B;30/12/1899 20:55:00;30/12/1899 22:32:00;TRANSITÁVEL;PI
17/10/12;REBOUÇAS, AV.;HENRIQUE SCHAUMANN, R.;C/B;30/12/1899 06:03:00;30/12/1899 06:29:00;TRANSITÁVEL;PI
13/12/12;REBOUÇAS, AV.;HENRIQUE SCHAUMANN, R.;B/C;30/12/1899 18:04:00;30/12/1899 18:50:00;TRANSITÁVEL;PI
13/12/12;REBOUÇAS, AV.;HENRIQUE SCHAUMANN, R.;C/B;30/12/1899 18:03:00;30/12/1899 19:52:00;TRANSITÁVEL;PI
16/12/10;REBOUÇAS, AV.;HENRIQUE SCHAUMANN, R.;C/B;30/12/1899 18:16:00;30/12/1899 18:37:00;TRANSITÁVEL;PI
03/04/08;REBOUÇAS, AV.;HENRIQUE SCHAUMANN, R.;C/B;30/12/1899 12:07:00;30/12/1899 12:44:00;TRANSITÁVEL;PI
04/01/10;REBOUÇAS, AV.;HENRIQUE SCHAUMANN, R.;C/B;30/12/1899 16:02:00;30/12/1899 18:03:00;TRANSITÁVEL;PI
20/12/10;REBOUÇAS, AV.;HENRIQUE SCHAUMANN, R.;C/B;30/12/1899 20:08:00;30/12/1899 22:30:00;TRANSITÁVEL;PI
04/10/13;REBOUÇAS, AV.;HENRIQUE SCHAUMANN, R.;C/B;30/12/1899 00:54:00;30/12/1899 03:01:00;TRANSITÁVEL;PI
25/02/09;REBOUÇAS, AV.;HENRIQUE SCHAUMANN, R.;C/B;30/12/1899 16:54:00;30/12/1899 18:29:00;TRANSITÁVEL;PI
02/01/10;REBOUÇAS, AV.;HENRIQUE SCHAUMANN, R.;C/B;30/12/1899 00:34:00;30/12/1899 03:46:00;TRANSITÁVEL;PI
30/12/09;REBOUÇAS, AV.;HUNGRIA, R.;C/B;30/12/1899 18:17:00;30/12/1899 19:07:00;TRANSITÁVEL;PI
20/02/08;REBOUÇAS, AV.;HUNGRIA, R.;;30/12/1899 20:56:00;30/12/1899 01:14:00;TRANSITÁVEL;PI
25/10/07;REBOUÇAS, AV.;JOAQUIM ANTUNES, R.;C/B;30/12/1899 06:50:00;30/12/1899 07:30:00;TRANSITÁVEL;PI
24/11/13;REBOUÇAS, AV.;JOAQUIM ANTUNES, R.;C/B;30/12/1899 18:28:00;30/12/1899 21:58:00;TRANSITÁVEL;PI
07/02/08;REBOUÇAS, AV.;LISBOA, R.;C/B;30/12/1899 15:57:00;30/12/1899 16:07:00;TRANSITÁVEL;PI
20/12/10;REBOUÇAS, AV.;LISBOA, R.;B/C;30/12/1899 19:39:00;30/12/1899 22:30:00;TRANSITÁVEL;PI
02/03/12;REBOUÇAS, AV.;MARIA CAROLINA, R.;C/B;30/12/1899 16:15:00;30/12/1899 16:37:00;TRANSITÁVEL;PI
02/03/12;REBOUÇAS, AV.;MARIA CAROLINA, R.;B/C;30/12/1899 16:17:00;30/12/1899 16:37:00;TRANSITÁVEL;PI
29/11/11;REBOUÇAS, AV.;MARIA CAROLINA, R.;AMBOS;30/12/1899 17:10:00;30/12/1899 17:19:00;TRANSITÁVEL;PI
03/04/08;REBOUÇAS, AV.;MARIA CAROLINA, R.;C/B;30/12/1899 12:09:00;30/12/1899 13:03:00;TRANSITÁVEL;PI
11/01/11;REBOUÇAS, AV.;PEDROSO DE MORAIS, AV.;C/B;30/12/1899 01:07:00;30/12/1899 02:07:00;TRANSITÁVEL;PI
10/01/11;REBOUÇAS, AV.;PEDROSO DE MORAIS, AV.;C/B;30/12/1899 23:15:00;30/12/1899 01:07:00;TRANSITÁVEL;PI
01/05/11;REBOUÇAS, AV.;PEDROSO DE MORAIS, AV.;B/C;30/12/1899 15:33:00;30/12/1899 15:33:00;TRANSITÁVEL;PI
03/12/09;REBOUÇAS, AV.;PEDROSO DE MORAIS, AV.;C/B;30/12/1899 16:58:00;30/12/1899 18:50:00;TRANSITÁVEL;PI
21/01/10;REBOUÇAS, AV.;PEDROSO DE MORAIS, AV.;C/B;30/12/1899 02:22:00;30/12/1899 05:34:00;TRANSITÁVEL;PI
02/10/13;REBOUÇAS, AV.;PINHEIROS, R.;C/B;30/12/1899 03:28:00;30/12/1899 04:01:00;TRANSITÁVEL;PI
25/05/09;REGENTE FEIJO, AV.;ALTURA DO N. 718;AMBOS;30/12/1899 21:20:00;30/12/1899 21:44:00;TRANSITÁVEL;MO
16/03/15;REGENTE FEIJÓ, AV.;ALTURA DO N. 969;AMBOS;30/12/1899 15:33:00;30/12/1899 16:08:00;Intransitável;MO
04/03/16;REGO FREITAS, R.;AURORA, R.;ÚNICO;30/12/1899 07:37:00;30/12/1899 08:05:00;intransitável;SE
21/02/11;REPÚBLICA ARABE SIRIA, VD.;INDIANOPOLIS, AV.;AMBOS;30/12/1899 16:59:00;30/12/1899 17:24:00;INTRANSITÁVEL;VM
26/10/09;REPÚBLICA DA ARMÊNIA, VD.;;IMIG/MARG;30/12/1899 16:23:00;30/12/1899 20:24:00;TRANSITÁVEL;SA
08/02/09;REPÚBLICA DA ARMÊNIA, VD.;;ÚNICO;30/12/1899 16:27:00;30/12/1899 09:40:00;TRANSITÁVEL;PI
17/10/09;REPÚBLICA DA ARMÊNIA, VD.;;IMIG/MARG;30/12/1899 13:19:00;30/12/1899 16:27:00;TRANSITÁVEL;BT
26/11/09;REPÚBLICA DA ARMÊNIA, VD.;ALTURA DO N. 137;ÚNICO;30/12/1899 17:41:00;30/12/1899 19:07:00;TRANSITÁVEL;SA
24/11/09;REPÚBLICA DA ARMÊNIA, VD.;ALTURA DO N. 23;ÚNICO;30/12/1899 17:06:00;30/12/1899 17:51:00;TRANSITÁVEL;SA
11/01/10;REPÚBLICA DA ARMÊNIA, VD.;ALTURA DO N. 26;ÚNICO;30/12/1899 19:26:00;;TRANSITÁVEL;SA
28/12/09;REPÚBLICA DA ARMÊNIA, VD.;ALTURA DO N. 290;ÚNICO;30/12/1899 17:00:00;30/12/1899 17:46:00;TRANSITÁVEL;PI
04/01/10;REPÚBLICA DA ARMÊNIA, VD.;ALTURA DO N. 457;ÚNICO;30/12/1899 16:17:00;30/12/1899 18:33:00;TRANSITÁVEL;SA
27/11/09;REPÚBLICA DA ARMÊNIA, VD.;ALTURA DO N. 54;ÚNICO;30/12/1899 17:21:00;30/12/1899 18:07:00;TRANSITÁVEL;SA
25/02/09;REPÚBLICA DA ARMÊNIA, VD.;AUGUSTO RADEMAKER GRUNEWALD, PÇ.;ÚNICO;30/12/1899 17:08:00;30/12/1899 19:02:00;TRANSITÁVEL;SA
26/03/10;REPÚBLICA DA ARMÊNIA, VD.;BANDEIRANTES, AV. DOS;ÚNICO;30/12/1899 14:19:00;30/12/1899 14:53:00;TRANSITÁVEL;SA
25/03/10;REPÚBLICA DA ARMÊNIA, VD.;BANDEIRANTES, AV. DOS;ÚNICO;30/12/1899 15:14:00;30/12/1899 19:03:00;TRANSITÁVEL;SA
28/01/10;REPÚBLICA DA ARMÊNIA, VD.;BANDEIRANTES, AV. DOS;ÚNICO;30/12/1899 16:01:00;30/12/1899 16:47:00;TRANSITÁVEL;SA
14/01/08;REPÚBLICA DA ARMÊNIA, VD.;BANDEIRANTES, AV. DOS;UNICO;30/12/1899 18:15:00;30/12/1899 18:51:00;TRANSITÁVEL;PI
17/03/09;REPÚBLICA DA ARMÊNIA, VD.;BANDEIRANTES, AV.DOS;ÚNICO;30/12/1899 16:17:00;30/12/1899 18:21:00;TRANSITÁVEL;PI
04/02/09;REPÚBLICA DA ARMÊNIA, VD.;FUNCHAL, R. - 300M ANTES;ÚNICO;30/12/1899 15:47:00;30/12/1899 17:50:00;TRANSITÁVEL;SA
02/01/09;REPÚBLICA DA ARMÊNIA, VD.;INÍCIO;ÚNICO;30/12/1899 15:22:00;30/12/1899 15:48:00;TRANSITÁVEL;SA
26/01/09;REPÚBLICA DA ARMÊNIA, VD.;INÍCIO;ÚNICO;30/12/1899 17:15:00;30/12/1899 20:16:00;TRANSITÁVEL;SA
27/01/09;REPÚBLICA DA ARMÊNIA, VD.;INÍCIO;ÚNICO;30/12/1899 18:34:00;30/12/1899 21:09:00;TRANSITÁVEL;SA
30/01/09;REPÚBLICA DA ARMÊNIA, VD.;INÍCIO;ÚNICO;30/12/1899 18:49:00;30/12/1899 20:04:00;TRANSITÁVEL;SA
28/05/09;REPÚBLICA DA ARMÊNIA, VD.;INÍCIO;ÚNICO;30/12/1899 14:32:00;30/12/1899 15:15:00;TRANSITÁVEL;SA
10/12/08;REPÚBLICA DA ARMÊNIA, VD.;INÍCIO;IMIG/MARG;30/12/1899 18:52:00;30/12/1899 19:58:00;TRANSITÁVEL;SA
22/12/08;REPÚBLICA DA ARMÊNIA, VD.;INÍCIO;ÚNICO;30/12/1899 15:54:00;30/12/1899 18:09:00;INTRANSITÁVEL;SA
16/12/08;REPÚBLICA DA ARMÊNIA, VD.;INÍCIO;IBIR/MARG;30/12/1899 15:20:00;30/12/1899 17:41:00;TRANSITÁVEL;SA
17/12/08;REPÚBLICA DA ARMÊNIA, VD.;INÍCIO;IBIR/MARG;30/12/1899 17:31:00;30/12/1899 18:21:00;TRANSITÁVEL;SA
09/03/09;REPÚBLICA DA ARMÊNIA, VD.;INÍCIO;ÚNICO;30/12/1899 15:13:00;30/12/1899 15:56:00;TRANSITÁVEL;SA
09/02/09;REPÚBLICA DA ARMÊNIA, VD.;INÍCIO;ÚNICO;30/12/1899 15:37:00;30/12/1899 17:15:00;TRANSITÁVEL;PI
20/01/09;REPÚBLICA DA ARMÊNIA, VD.;INÍCIO;ÚNICO;30/12/1899 14:44:00;30/12/1899 15:33:00;TRANSITÁVEL;PI
14/01/09;REPÚBLICA DA ARMÊNIA, VD.;INÍCIO;ÚNICO;30/12/1899 19:55:00;30/12/1899 22:34:00;TRANSITÁVEL;PI
14/01/09;REPÚBLICA DA ARMÊNIA, VD.;INÍCIO;ÚNICO;30/12/1899 16:00:00;30/12/1899 17:18:00;TRANSITÁVEL;PI
03/12/09;REPÚBLICA DA ARMÊNIA, VD.;ÍNICIO;ÚNICO;30/12/1899 17:09:00;30/12/1899 18:49:00;TRANSITÁVEL;SA
02/12/09;REPÚBLICA DA ARMÊNIA, VD.;ÍNICIO;ÚNICO;30/12/1899 16:40:00;30/12/1899 17:54:00;TRANSITÁVEL;SA
26/02/07;REPÚBLICA DA ARMÊNIA, VD.;INICIO DO MESMO;ÚNICO;30/12/1899 15:16:00;30/12/1899 16:03:00;TRANSITAVEL;SA
23/07/09;REPÚBLICA DA ARMÊNIA, VD.;INICIO DO MESMO;IMIG/MARG;30/12/1899 16:05:00;30/12/1899 22:40:00;TRANSITÁVEL;SA
29/01/08;REPÚBLICA DA ARMÊNIA, VD.;INICIO DO MESMO;ÚNICO;30/12/1899 18:35:00;30/12/1899 21:33:00;TRANSITÁVEL;PI
11/12/08;REPÚBLICA DA ARMÊNIA, VD.;INÍCIO DO MESMO;ÚNICO;30/12/1899 18:35:00;30/12/1899 22:40:00;TRANSITÁVEL;SA
23/04/09;REPÚBLICA DA ARMÊNIA, VD.;INÍCIO DO MESMO;ÚNICO;30/12/1899 15:45:00;30/12/1899 16:58:00;TRANSITÁVEL;SA
28/09/09;REPÚBLICA DA ARMÊNIA, VD.;INÍCIO DO MESMO;ÚNICO;30/12/1899 15:35:00;30/12/1899 17:21:00;TRANSITÁVEL;SA
29/12/08;REPÚBLICA DA ARMÊNIA, VD.;INÍCIO DO MESMO;ÚNICO;30/12/1899 16:31:00;30/12/1899 14:04:00;TRANSITÁVEL;SA
08/02/07;REPÚBLICA DA ARMÊNIA, VD.;INÍCIO DO MESMO;AMBOS;30/12/1899 11:56:00;30/12/1899 12:32:00;TRANSITÁVEL;PI
24/11/08;REPÚBLICA DA ARMÊNIA, VD.;INÍCIO DO MESMO;ÚNICO;30/12/1899 14:13:00;30/12/1899 16:03:00;TRANSITÁVEL;PI
08/09/09;REPÚBLICA DA ARMÊNIA, VD.;MARGINAL PINHEIROS;INT/CB - EXP;30/12/1899 09:36:00;30/12/1899 16:04:00;TRANSITÁVEL;SA
10/06/09;REPÚBLICA DA ARMÊNIA, VD.;NO INÍCIO;IMIG/MARG;30/12/1899 12:37:00;30/12/1899 14:32:00;TRANSITÁVEL;PI
05/04/09;REPÚBLICA DA ARMÊNIA, VD.;NO INÍCIO DO MESMO;UNICO;30/12/1899 17:10:00;30/12/1899 17:52:00;TRANSITÁVEL;SA
21/11/09;REPÚBLICA DA ARMÊNIA, VD.;PISTA LOCAL;ÚNICO;30/12/1899 15:18:00;30/12/1899 15:54:00;TRANSITÁVEL;PI
21/01/10;REPÚBLICA DE SAN MARINO, R.;ANTONIO OLIMPIO, R.;C/B;30/12/1899 01:57:00;30/12/1899 20:10:00;TRANSITÁVEL;EM
15/02/16;REPUBLICA DO LIBANO, AV.;ALTURA DO N. 1200;IBIR/JABAQUARA;30/12/1899 15:37:00;30/12/1899 18:37:00;Transitável;PI
21/02/08;REPÚBLICA DO LIBANO, AV.;ALTURA DO N. 1;;30/12/1899 20:55:00;30/12/1899 01:39:00;TRANSITÁVEL;VM
21/02/08;REPÚBLICA DO LIBANO, AV.;ANTONIO J DE MOURA ANDRADE, AV.;IBIR/JABAQ;30/12/1899 20:25:00;30/12/1899 02:22:00;TRANSITÁVEL;VM
09/03/13;REPÚBLICA DO LIBANO, AV.;ANTONIO J. DE MOURA ANDRADE, AV.;AMBOS;30/12/1899 19:24:00;30/12/1899 19:58:00;TRANSITAVEL;VM
17/07/12;REPÚBLICA DO LIBANO, AV.;ANTONIO J. DE MOURA ANDRADE, AV.;JA/IBIR;30/12/1899 15:26:00;30/12/1899 15:30:00;TRANSITÁVEL;VM
10/01/11;REPÚBLICA DO LIBANO, AV.;ANTONIO J. DE MOURA ANDRADE, AV.;JA/IBIR;30/12/1899 23:05:00;30/12/1899 23:40:00;TRANSITÁVEL;VM
17/01/10;REPÚBLICA DO LIBANO, AV.;ANTONIO J. DE MOURA ANDRADE, AV.;JA/IB;30/12/1899 23:04:00;30/12/1899 00:26:00;TRANSITÁVEL;VM
11/01/10;REPÚBLICA DO LIBANO, AV.;ANTONIO J. DE MOURA ANDRADE, AV.;JA/IB;30/12/1899 19:30:00;30/12/1899 19:47:00;TRANSITÁVEL;VM
14/01/08;REPÚBLICA DO LIBANO, AV.;ANTONIO J. DE MOURA ANDRADE, AV.;JA/IBIR;30/12/1899 18:42:00;30/12/1899 19:20:00;TRANSITÁVEL;VM
03/12/09;REPÚBLICA DO LIBANO, AV.;ANTONIO J. DE MOURA ANDRADE, AV.;AMBOS;30/12/1899 16:46:00;30/12/1899 17:40:00;TRANSITÁVEL;PI
14/03/14;REPÚBLICA DO LIBANO, AV.;ANTONIO J. DE MOURA ANDRADE, AV.;JA/IBIR;30/12/1899 17:20:00;30/12/1899 20:00:00;TRANSITAVEL;PI
17/02/10;REPÚBLICA DO LIBANO, AV.;ANTONIO J. DE MOURA ANDRADE, AV.;JA/IB;30/12/1899 19:38:00;30/12/1899 20:37:00;INTRANSITÁVEL;PI
22/02/10;REPÚBLICA DO LIBANO, AV.;ANTONIO J. DE MOURA ANDRADE, AV.;JA/IB;30/12/1899 18:47:00;30/12/1899 19:48:00;TRANSITÁVEL;PI
21/11/09;REPÚBLICA DO LIBANO, AV.;ANTONIO J. DE MOURA ANDRADE, AV.;JA/IB;30/12/1899 18:15:00;30/12/1899 19:13:00;TRANSITÁVEL;BT
19/03/15;REPÚBLICA DO LIBANO, AV.;ARAPANES, AL. DOS;AMBOS;30/12/1899 15:01:00;30/12/1899 16:14:00;Intransitável;PI
08/02/07;REPÚBLICA DO LIBANO, AV.;JOÃO LOURENÇO, R.;IBIR/JA;30/12/1899 12:13:00;30/12/1899 16:28:00;TRANSITÁVEL;VM
17/01/10;REPÚBLICA DO LIBANO, AV.;JOÃO LOURENÇO, R.;AMBOS;30/12/1899 23:05:00;30/12/1899 00:04:00;TRANSITÁVEL;VM
29/11/15;REPUBLICA, PÇ. DA;ALTURA DO N. 511;ÚNICO;30/12/1899 17:38:00;30/12/1899 21:19:00;Intransitável;SE
02/05/08;RESENDE COSTA, R.;CAMAMUI, R. VISC. DE;B/C;30/12/1899 14:23:00;30/12/1899 13:57:00;TRANSITÁVEL;VP
28/05/09;RIACHUELO, R.;FALCÃO FILHO, R. DR.;ÚNICO;30/12/1899 14:23:00;30/12/1899 15:17:00;TRANSITÁVEL;SE
27/05/09;RIACHUELO, R.;FALCÃO FILHO, R. DR.;ÚNICO;30/12/1899 16:51:00;30/12/1899 17:40:00;TRANSITÁVEL;SE
15/04/15;RIBEIRÃO JACU, AV.;IMPERADOR, ES. DO;AMBOS;30/12/1899 20:21:00;30/12/1899 20:27:00;Intransitável;IQ
14/12/10;RIBEIRO DE LIMA, R.;AFONSO PENA, R.;ÚNICO;30/12/1899 17:03:00;30/12/1899 21:30:00;TRANSITÁVEL;SE
03/01/11;RIBEIRO DE LIMA, R.;PRATES, R.;ÚNICO;30/12/1899 07:11:00;30/12/1899 09:34:00;TRANSITÁVEL;SE
15/11/09;RIBEIRO LACERDA, R.;ABRAÃO DE MORAES, AV. PROF.;B/C;30/12/1899 09:52:00;30/12/1899 11:27:00;TRANSITÁVEL;IP
08/09/09;RIBEIRO LACERDA, R.;ABRAÃO DE MORAIS, AV. PROF;AS/CB;30/12/1899 16:33:00;30/12/1899 20:19:00;TRANSITÁVEL;IP
26/10/14;RIBEIRO LACERDA, R.;ABRAAO DE MORAIS, AV. PROF.;SANTOS/SP;30/12/1899 12:16:00;30/12/1899 13:13:00;Intransitável;IP
08/09/15;RIBEIRO LACERDA, R.;ABRAÃO DE MORAIS, AV. PROF.;AMBOS;30/12/1899 17:03:00;30/12/1899 17:34:00;Intransitável;IP
17/01/12;RIBEIRO LACERDA, R.;ABRAÃO DE MORAIS, AV. PROF.;AMBOS;30/12/1899 15:10:00;30/12/1899 16:39:00;INTRANSITÁVEL;IP
24/11/09;RIBEIRO LACERDA, R.;ALTURA DO N. 652;C/B;30/12/1899 18:41:00;30/12/1899 19:00:00;TRANSITÁVEL;IP
